id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID188582,13.0105401,77.6976897,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL154793,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-12-16 05:32:46+00,,2023-12-16 05:36:00.39666+00,FKDEV00544,FKUSR00532,15.0,K.R. Pura,True,No Junction,,,FKN00GL154793,PASSENGER AUTO,rejected,2023-12-19 02:27:21.259+00
FKID111233,12.9787027,77.578244,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL18682,CAR,,"[""WRONG PARKING""]",[112],2024-03-18 20:40:46+00,,2024-03-18 20:52:58.949315+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-05 21:16:04.392732+00,,,,
FKID223091,13.0196687,77.5527757,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL180520,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-03 20:54:46+00,,2024-01-03 21:09:57.193648+00,FKDEV01010,FKUSR00969,22.0,Yeshwanthpura,True,No Junction,,,FKN00GL180520,PASSENGER AUTO,approved,2024-01-05 05:41:57.101+00
FKID239597,12.9770066,77.5773263,"Y Ramachandra Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL192233,PRIVATE BUS,,"[""WRONG PARKING""]",[112],2024-01-12 19:09:46+00,,2024-01-12 19:39:48.787474+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL192233,PRIVATE BUS,approved,2024-01-12 19:51:51.389+00
FKID204823,12.9912767,77.5885033,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL102162,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-24 21:34:46+00,,2023-11-24 21:39:17.775561+00,FKDEV02749,FKUSR00599,11.0,High ground,True,BTP032 - Windsor Circle,,,FKN00GL102162,SCOOTER,approved,2023-11-27 01:30:15.514+00
FKID004410,12.9991854,77.5487982,"2nd Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL4333,MOPED,,"[""WRONG PARKING""]",[112],2024-01-30 21:09:46+00,,2024-01-30 21:16:31.315829+00,FKDEV00036,FKUSR00036,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL4333,MOPED,approved,2024-02-04 02:17:30.212+00
FKID055263,13.0492293,77.5944751,"Kempapura Main Road, Chiranjeev Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL48980,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-17 23:59:46+00,,2024-02-19 22:04:42.919226+00,FKDEV00762,FKUSR00734,18.0,Hebbala,True,No Junction,,,,,,
FKID274914,12.9335599,77.6909689,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL20852,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:05:46+00,,2024-01-30 04:07:52.53078+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID096158,12.9822273,77.6105096,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL82026,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-07 05:01:46+00,,2024-03-08 03:09:50.526804+00,FKDEV00160,FKUSR00160,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,2024-03-25 00:54:54.636559+00,,,,
FKID230015,12.9601589,77.7162788,"ITPL Main Road, Maruthi Emerald, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL185502,CAR,,"[""WRONG PARKING""]",[112],2024-01-09 00:14:46+00,,2024-01-09 00:17:59.901559+00,FKDEV00661,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,,FKN00GL185502,CAR,created1,2024-01-09 12:49:47.19+00
FKID033466,12.9646509,77.5840424,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL30497,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-10 00:03:46+00,,2024-02-10 00:25:13.953508+00,FKDEV01494,FKUSR01417,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID136831,12.9712443,77.5979168,"Grant Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL114024,CAR,,"[""NO PARKING""]",[113],2023-12-01 21:34:46+00,,2023-12-01 21:37:40.964579+00,FKDEV00265,FKUSR00264,2.0,Cubbon Park,True,BTP063 - Siddalingaiah Circle,,,FKN00GL114024,CAR,approved,2023-12-03 01:33:05.078+00
FKID210680,12.9128183,77.62554,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL171423,CAR,,"[""WRONG PARKING""]",[112],2023-12-28 06:43:46+00,,2023-12-28 07:53:36.791813+00,FKDEV00191,FKUSR00191,45.0,HSR Layout,True,No Junction,,,FKN00GL171423,CAR,rejected,2023-12-28 19:33:02.267+00
FKID238990,12.9774308,77.5764598,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL191864,SCOOTER,,"[""NO PARKING""]",[113],2024-03-16 03:06:46+00,,2024-03-24 02:32:50.644778+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP040 - Elite Junction,,2024-04-10 21:37:52.377543+00,,,,
FKID131115,12.9606617,77.5291195,"4th Main Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL109320,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-28 06:16:46+00,,2023-11-28 06:18:18.291798+00,FKDEV00197,FKUSR00197,26.0,Byatarayanapura,True,BTP017 - Attiguppe Circle,,,FKN00GL109320,MOTOR CYCLE,rejected,2023-12-01 02:29:29.13+00
FKID202961,12.9796747,77.6070375,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL165749,SCOOTER,,"[""NO PARKING""]",[113],2023-11-24 05:09:46+00,,2023-11-24 05:19:11.114534+00,FKDEV00649,FKUSR00629,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL165749,SCOOTER,approved,2023-11-26 00:41:06.707+00
FKID256169,12.9268307,77.6789782,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL203940,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-05 22:19:46+00,,2024-03-07 20:44:44.245195+00,FKDEV01349,FKUSR01284,82.0,Bellandur,True,No Junction,,2024-03-24 16:43:39.612364+00,,,,
FKID084619,12.9716837,77.5945685,"Grant Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL72857,MOTOR CYCLE,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2024-03-02 04:16:46+00,,2024-03-02 09:34:23.389076+00,FKDEV00230,FKUSR00176,2.0,Cubbon Park,True,BTP063 - Siddalingaiah Circle,,,,,,
FKID224709,12.9646241,77.5765146,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL13988,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-05 03:23:46+00,,2024-01-05 03:46:45.225943+00,FKDEV00299,FKUSR00298,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL13988,SCOOTER,approved,2024-01-05 21:11:31.922+00
FKID024712,12.9810095,77.5751336,"Loop Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL22953,GOODS AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-02-03 20:28:46+00,,2024-02-03 22:02:02.267922+00,FKDEV00339,FKUSR00115,11.0,High ground,True,BTP057 - Anand Rao Junction,,,,,,
FKID232182,12.9643504,77.5790131,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL187104,LGV,,"[""WRONG PARKING""]",[112],2024-01-07 05:11:46+00,,2024-01-07 05:15:06.103924+00,FKDEV00328,FKUSR00327,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL187104,LGV,rejected,2024-01-07 22:32:27.172+00
FKID081191,12.9811167,77.598475,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL68160,SCOOTER,,"[""NO PARKING""]",[113],2024-03-01 02:39:46+00,,2024-03-01 02:42:12.29726+00,FKDEV00141,FKUSR00141,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,,,,,
FKID038385,13.0180983,77.5317883,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",FKN00GL34833,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[107,113,111]",2024-02-11 23:24:46+00,,2024-02-12 20:12:43.562781+00,FKDEV00087,FKUSR00087,6.0,Rajajinagar,True,No Junction,,,,,,
FKID274358,12.9588666,77.7160011,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL216584,CAR,,"[""WRONG PARKING""]",[112],2024-01-31 05:55:46+00,,2024-01-31 06:08:46.851412+00,FKDEV00333,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,,FKN00GL216584,CAR,approved,2024-02-02 01:30:20.322+00
FKID055297,12.9011022,77.5934967,"Rose Garden Road, Esteem Heritage, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL49007,CAR,,"[""NO PARKING""]",[113],2024-02-19 22:14:46+00,,2024-02-19 22:19:57.912206+00,FKDEV00867,FKUSR00836,88.0,J.P. Nagar,True,No Junction,,,,,,
FKID114542,12.8416767,77.6469917,"Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL96156,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-04 00:02:46+00,,2024-02-04 02:31:06.566134+00,FKDEV00028,FKUSR00028,38.0,Electronic City,True,No Junction,,,FKN00GL96156,SCOOTER,rejected,2024-02-13 21:09:46.759+00
FKID029762,13.0634999,77.5911625,"20th Main Road, Century Corbel, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL27243,CAR,,"[""WRONG PARKING""]",[112],2024-02-08 07:48:46+00,,2024-02-08 11:31:23.172503+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID102212,12.9752917,77.5757717,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL86971,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-26 07:32:46+00,,2024-02-26 23:32:27.171053+00,FKDEV00003,FKUSR00003,3.0,Upparpet,True,BTP040 - Elite Junction,,,,,,
FKID186451,12.9761936,77.5773613,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL153215,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-23 00:07:46+00,,2023-11-23 00:14:28.082305+00,FKDEV00300,FKUSR00299,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL153215,SCOOTER,approved,2023-11-24 22:26:14.776+00
FKID128418,13.0716638,77.5886271,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL107190,MOTOR CYCLE,,"[""WRONG PARKING"",""PARKING ON FOOTPATH""]","[112,105]",2024-01-22 04:03:46+00,,2024-01-22 04:04:53.114494+00,FKDEV01358,FKUSR00147,,Kodigehalli,False,No Junction,,,,,,
FKID114106,12.9643226,77.5767261,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL95797,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-21 21:26:46+00,,2024-01-21 22:01:06.455773+00,FKDEV00439,FKUSR00433,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-12 19:42:09.264236+00,FKN00GL95797,SCOOTER,approved,2024-04-14 03:55:01.63+00
FKID298284,12.96491186759635,77.53883965,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL72653,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-27 21:37:46+00,,2023-11-27 23:57:17.394725+00,FKDEV01029,FKUSR00987,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL72653,SCOOTER,rejected,2023-11-30 01:36:44.128+00
FKID009163,12.9184217,77.644845,"19th Main Road, Park Square, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL8680,CAR,,"[""NO PARKING""]",[113],2024-03-28 05:34:46+00,,2024-03-29 05:24:55.658336+00,FKDEV00462,FKUSR00456,45.0,HSR Layout,True,No Junction,,2024-04-16 14:07:44.936228+00,,,,
FKID100203,12.9785982,77.5784243,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL33471,LGV,,"[""WRONG PARKING""]",[112],2024-03-09 23:52:46+00,,2024-03-09 23:59:34.824383+00,FKDEV00751,FKUSR00724,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-03-26 21:41:27.028801+00,,,,
FKID263108,12.93922005180312,77.69616999315235,"Panathur Main Road, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL208799,LGV,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-24 23:57:46+00,,2024-03-24 23:58:40.367261+00,FKDEV01554,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,2024-04-11 17:44:47.709644+00,,,,
FKID179680,12.9332311,77.6150156,"4th A Cross Road, Industrial Layout, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",FKN00GL148146,SCOOTER,,"[""NO PARKING""]",[113],2023-12-12 05:46:46+00,,2023-12-12 05:47:43.211005+00,FKDEV01467,FKUSR01392,5.0,Adugodi,True,BTP140 - Madiwala Check Post,,,FKN00GL148146,SCOOTER,approved,2023-12-12 23:41:34.327+00
FKID202441,13.0082205,77.6939749,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL121012,CAR,,"[""NO PARKING""]",[113],2023-12-25 18:54:46+00,,2023-12-25 22:57:53.291846+00,FKDEV00008,FKUSR00143,15.0,K.R. Pura,True,No Junction,,,FKN00GL121012,PASSENGER AUTO,approved,2023-12-27 00:07:03.211+00
FKID090308,13.0088017,77.5552413,"Pipeline Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL77407,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-21 23:08:46+00,,2024-02-23 02:48:35.062966+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,No Junction,,,,,,
FKID048902,12.9109455,77.6381305,"14th Main Road, Dr BR Ambedkar Layout, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL43743,CAR,,"[""NO PARKING""]",[113],2024-04-02 23:04:46+00,,2024-04-02 23:17:35.983631+00,FKDEV01551,FKUSR00182,45.0,HSR Layout,False,No Junction,,,,,,
FKID255319,12.9949571,77.5898185,"1st Cross Road, Kumar Park, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL203357,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-19 22:19:46+00,,2024-01-19 22:51:49.354264+00,FKDEV01105,FKUSR01054,11.0,High ground,True,No Junction,,,FKN00GL203357,SCOOTER,approved,2024-01-21 00:27:22.957+00
FKID162398,12.9815675,77.6079033,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL134610,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-17 02:58:46+00,,2023-11-17 03:12:37.818711+00,FKDEV00229,FKUSR00229,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL134610,PASSENGER AUTO,approved,2023-11-17 20:42:04.404+00
FKID058815,12.9699723,77.5757683,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL27542,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-20 07:15:46+00,,2024-02-21 02:12:44.468992+00,FKDEV00773,FKUSR00743,28.0,City Market,True,BTP043 - Upparpet Junction,,,,,,
FKID069592,12.9422239,77.5674133,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL60624,CAR,,"[""NO PARKING""]",[113],2024-02-24 23:01:46+00,,2024-02-24 23:35:27.5202+00,FKDEV00627,FKUSR00608,7.0,Basavanagudi,True,No Junction,,,,,,
FKID047707,13.0568552,77.5468743,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",FKN00GL42712,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-02 05:46:46+00,,2024-04-02 05:48:59.128885+00,FKDEV00099,FKUSR00100,43.0,Jalahalli,False,No Junction,,,,,,
FKID016745,12.9829744,77.6034539,"Central Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL15735,CAR,,"[""NO PARKING""]",[113],2024-01-22 11:56:46+00,,2024-01-22 12:04:33.787146+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP211 - Central Street Junction,,,FKN00GL15735,CAR,rejected,2024-01-23 21:03:19.383+00
FKID193639,12.9668146,77.6414396,"Domlur Inner Ring Road, Dr BR Ambedkar Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL158781,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-08 08:02:46+00,,2023-12-08 08:08:19.13354+00,FKDEV01011,FKUSR00970,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,FKN00GL158781,MOTOR CYCLE,approved,2023-12-19 05:07:50.942+00
FKID249438,12.9798451,77.6058035,"Infantry Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL199278,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-17 04:09:46+00,,2024-01-17 04:17:40.410174+00,FKDEV00141,FKUSR00141,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL199278,PASSENGER AUTO,approved,2024-01-17 23:46:25.931+00
FKID061692,12.9939146,77.6636321,"Kaggadaspura Main Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",FKN00GL54347,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-22 04:06:46+00,,2024-02-22 04:10:44.822726+00,FKDEV00108,FKUSR00109,34.0,Banaswadi,True,No Junction,,,,,,
FKID140975,12.9522946,77.5796187,"RV Road, Upparahalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL117474,CAR,,"[""WRONG PARKING""]",[112],2023-11-20 21:25:46+00,,2023-11-20 22:00:31.651467+00,FKDEV00665,FKUSR00643,24.0,V.V.Puram (C.Pet),True,BTP119 - Minerva Circle,,,FKN00GL117474,CAR,approved,2023-11-21 23:04:28.121+00
FKID258017,13.1754817,77.6354834,"Drive Thru Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL205190,CAR,,"[""NO PARKING""]",[113],2024-01-22 05:32:46+00,,2024-01-22 06:09:06.371205+00,FKDEV00607,FKUSR00590,40.0,Chikkajala,True,No Junction,,,FKN00GL205190,CAR,approved,2024-01-23 21:23:44.394+00
FKID209246,12.9775285,77.5794694,"2nd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4464,CAR,,"[""NO PARKING""]",[113],2023-12-22 20:05:46+00,,2023-12-22 20:15:07.978481+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL4464,CAR,approved,2023-12-27 03:23:01.113+00
FKID060498,12.9779745,77.5776595,"4th Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL39744,CAR,,"[""WRONG PARKING""]",[112],2024-02-21 20:38:46+00,,2024-02-21 20:54:22.01437+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,,,,
FKID050947,12.962135,77.71668,"ITPL Main Road, Dikshith Enclave Block E, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL45452,CAR,,"[""WRONG PARKING""]",[112],2024-02-10 21:42:46+00,,2024-02-10 23:14:50.129924+00,FKDEV00333,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID286990,12.9736908,77.5512487,"G Narayana Kumar Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL225297,SCOOTER,,"[""NO PARKING""]",[113],2023-12-25 08:53:46+00,,2023-12-25 08:54:56.713865+00,FKDEV00173,FKUSR00173,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL225297,SCOOTER,approved,2023-12-25 19:31:48.306+00
FKID264432,12.9381823,77.6991193,"Main Road, Vaswani Presidio, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL209717,MAXI-CAB,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-01-19 22:23:46+00,,2024-01-19 22:24:57.629149+00,FKDEV01356,FKUSR01290,13.0,HAL Old Airport,True,No Junction,,,FKN00GL209717,MAXI-CAB,rejected,2024-01-21 06:48:55.844+00
FKID269281,12.9344128,77.6162709,"4th B Cross Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",FKN00GL52830,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-01-27 07:29:46+00,,2024-01-27 07:32:41.378649+00,FKDEV00237,FKUSR00236,5.0,Adugodi,True,BTP140 - Madiwala Check Post,,,FKN00GL52830,MOTOR CYCLE,approved,2024-01-28 22:19:03.145+00
FKID054408,12.9361992,77.6921723,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL48294,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-14 22:09:46+00,,2024-02-14 22:19:41.307337+00,FKDEV00369,FKUSR00365,13.0,HAL Old Airport,True,No Junction,,,,,,
FKID245171,12.9769127,77.5780322,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL195063,CAR,,"[""NO PARKING""]",[113],2024-01-15 07:17:46+00,,2024-01-15 07:18:59.926363+00,FKDEV00062,FKUSR00062,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL195063,CAR,approved,2024-01-15 19:46:43.673+00
FKID013988,12.9913783,77.5047309,"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL13160,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-04 22:43:46+00,,2024-02-04 23:15:14.838265+00,FKDEV01262,FKUSR01206,33.0,Kamakshipalya,True,No Junction,,,,,,
FKID175158,12.9644784,77.5777844,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL144642,SCOOTER,,"[""WRONG PARKING""]",[112],2023-12-10 02:10:46+00,,2023-12-10 04:06:37.633477+00,FKDEV00328,FKUSR00327,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL144643,SCOOTER,approved,2023-12-10 22:47:54.528+00
FKID115179,12.973123,77.5806882,"Kempegowda Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL96654,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-06 04:44:46+00,,2024-02-06 04:56:34.276105+00,FKDEV00035,FKUSR00035,3.0,Upparpet,True,BTP038 - Mysore Bank Junction,,,FKN00GL96654,PASSENGER AUTO,rejected,2024-02-12 01:59:57.446+00
FKID218418,12.9765736,77.5797572,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL177212,LGV,,"[""WRONG PARKING""]",[112],2024-01-02 06:00:46+00,,2024-01-02 06:06:28.59044+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL177212,LGV,created1,2024-01-08 05:43:29.2+00
FKID012294,12.9646701,77.5763815,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL11630,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-25 00:03:46+00,,2024-01-25 05:33:22.279989+00,FKDEV00079,FKUSR00079,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL11630,SCOOTER,rejected,2024-01-27 01:26:20.481+00
FKID189901,12.9974077,77.5473076,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL155844,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-12-18 23:21:46+00,,2023-12-19 00:06:45.943784+00,FKDEV00387,FKUSR00384,30.0,Vijayanagara,True,BTP205 - Modi Hospital Junction,,,FKN00GL155844,MOTOR CYCLE,approved,2023-12-19 22:48:00.616+00
FKID015971,12.9227132,77.6699608,"Outer Ring Road, AGR Pinnacle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL15016,MAXI-CAB,,"[""WRONG PARKING""]",[112],2024-01-23 05:08:46+00,,2024-01-23 05:34:10.731419+00,FKDEV00312,FKUSR00311,82.0,Bellandur,True,No Junction,,,FKN00GL15016,MAXI-CAB,rejected,2024-01-24 21:27:52.759+00
FKID021941,13.0124939,77.553829,"80 Feet Ring Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL20548,MAXI-CAB,,"[""NO PARKING""]",[113],2024-03-29 19:33:46+00,,2024-03-29 20:59:52.66861+00,FKDEV00060,FKUSR00060,19.0,Malleshwaram,True,No Junction,,2024-04-16 17:57:36.785072+00,,,,
